"inc_borough","cong_dist","al_source_desc","al_index_desc","highest_al_level","inc_class_group","inc_resp_min_qy","engines_assigned","ladders_assigned","others_units_assigned","emergency_min_qy","day_type","working_hour","time_of_day","tua_is_one"
"Manhattan","12","EMS","Initial Alarm","First Alarm","M_E",3.83333333333333,1,0,0,15.0166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",4.28333333333333,2,1,1,5.33333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Queens","7","PHONE","Initial Alarm","First Alarm","NonM_E",5.81666666666667,3,2,1,15.5,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","9","CLASS-3","Initial Alarm","First Alarm","S_F",5.23333333333333,1,1,0,4.36666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","10","PHONE","Initial Alarm","First Alarm","NonM_E",4.36666666666667,1,2,2,5.9,"Weekday","TRUE","Afternoon","FALSE"
"Queens","5","EMS","Initial Alarm","First Alarm","M_E",23.8833333333333,0,0,1,7.98333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","7","EMS-911","DEFAULT RECORD","First Alarm","M_E",6.48333333333333,1,0,0,6.58333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","S_F",4.36666666666667,5,3,1,41.3833333333333,"Weekday","TRUE","Afternoon","FALSE"
"Staten Island","11","PHONE","Initial Alarm","First Alarm","NonM_E",5.28333333333333,3,2,1,46.15,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",3.43333333333333,2,2,1,8.73333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",5.41666666666667,0,1,0,10.0333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",4.8,2,2,1,14.2,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","10","EMS","Initial Alarm","First Alarm","M_E",7.33333333333333,1,0,0,66.0666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","11","EMS","Initial Alarm","First Alarm","M_E",4.15,1,0,0,27.8166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Queens","6","EMS-911","Initial Alarm","First Alarm","M_E",3.63333333333333,1,0,0,12.2333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","10","EMS-911","DEFAULT RECORD","First Alarm","M_E",5.45,1,0,0,16.6333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","15","CLASS-3","Initial Alarm","First Alarm","NonM_E",8.36666666666667,3,2,1,30.7666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Queens","3","PHONE","Initial Alarm","First Alarm","NonM_E",8.43333333333333,0,1,0,8.75,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",5.9,2,1,0,20.25,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.71666666666667,1,1,1,14.5833333333333,"Weekday","TRUE","Afternoon","FALSE"
"Staten Island","11","EMS","Initial Alarm","First Alarm","M_E",2.25,1,0,0,4.78333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",4.91666666666667,1,1,0,3.25,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","7","Others","Initial Alarm","First Alarm","NonM_E",7.08333333333333,0,0,2,12.6333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","12","CLASS-3","Initial Alarm","First Alarm","NonM_E",6.63333333333333,1,1,1,8.76666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Queens","6","PHONE","Initial Alarm","First Alarm","NonM_E",6.96666666666667,0,1,0,22.9166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","EMS-911","Initial Alarm","First Alarm","M_E",6.8,1,0,0,34.3666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Staten Island","11","Others","Initial Alarm","First Alarm","NonM_E",4.81666666666667,0,1,0,33.2666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Queens","5","EMS","Initial Alarm","First Alarm","M_E",3.9,1,0,0,9.68333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",6.81666666666667,0,1,0,5.66666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Queens","14","PHONE","Initial Alarm","First Alarm","NonM_E",8.56666666666667,0,1,0,11.8333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","EMS","DEFAULT RECORD","First Alarm","M_E",16.5666666666667,1,0,0,3.33333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","10","PHONE","Initial Alarm","First Alarm","NonM_E",2.63333333333333,2,2,1,6.41666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","10","PHONE","Initial Alarm","First Alarm","NonM_E",4.3,2,2,1,11.5,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",3.93333333333333,1,1,1,21.6166666666667,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","10","PHONE","Initial Alarm","First Alarm","NonM_E",5.71666666666667,2,1,1,38.35,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",7.5,0,1,0,14.8833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","EMS-911","Initial Alarm","First Alarm","M_E",7.38333333333333,1,0,0,13.1166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Queens","5","Others","Initial Alarm","First Alarm","M_E",5.91666666666667,1,0,0,6.03333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.05,3,2,1,12.8,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","11","EMS","Initial Alarm","First Alarm","NonM_E",8.2,1,0,0,20.1166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",5.63333333333333,0,1,0,16.45,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",8.35,0,1,0,14.3666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","15","EMS","Initial Alarm","First Alarm","M_E",2.78333333333333,1,0,0,43.2166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","EMS","Initial Alarm","First Alarm","M_E",10.4666666666667,1,0,0,38.35,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","10","EMS","Initial Alarm","First Alarm","M_E",3.68333333333333,1,0,0,9.63333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Queens","7","PHONE","Initial Alarm","First Alarm","NonM_E",3.91666666666667,2,2,1,22,"Weekday","TRUE","Afternoon","FALSE"
"Staten Island","11","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.5,1,1,0,4.8,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",6.25,2,2,1,17.6,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",4.26666666666667,2,2,1,3.06666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","14","EMS","Initial Alarm","First Alarm","NonM_E",2.88333333333333,1,1,0,20.5166666666667,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","10","EMS-911","DEFAULT RECORD","First Alarm","M_E",2.13333333333333,1,0,0,10.6333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",5.18333333333333,1,1,0,6.35,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",9.2,0,1,0,9.88333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",11.7666666666667,0,1,0,18.25,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",4.71666666666667,1,1,2,27.4166666666667,"Weekday","TRUE","Afternoon","FALSE"
"Queens","5","Others","Initial Alarm","First Alarm","NonM_E",5.46666666666667,0,1,0,6.88333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",2.58333333333333,2,1,0,17.2666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","14","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.68333333333333,1,1,0,2.7,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",1.18333333333333,2,2,0,19.5666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","8","EMS","Initial Alarm","First Alarm","M_E",6.26666666666667,1,0,0,22.2833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",7.26666666666667,1,1,0,21.05,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",3.98333333333333,2,2,1,15.5833333333333,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",8.03333333333333,0,1,0,10.7666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",17.2833333333333,0,2,0,29.6666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",11.4666666666667,0,1,0,11.4833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","14","EMS-911","Initial Alarm","First Alarm","M_E",4.3,1,0,0,27.1666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Queens","3","EMS-911","Initial Alarm","First Alarm","M_E",6.91666666666667,1,0,0,24.3833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",4.56666666666667,2,1,1,18.9333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Queens","14","EMS","DEFAULT RECORD","First Alarm","M_E",9.65,1,0,0,0.566666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","7","EMS-911","DEFAULT RECORD","First Alarm","M_E",2.45,1,0,0,1.56666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","8","EMS-911","Initial Alarm","First Alarm","M_E",6.21666666666667,1,0,0,14.1333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","13","PHONE","Initial Alarm","First Alarm","NonM_E",5.71666666666667,2,2,1,8.91666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","16","PHONE","Initial Alarm","First Alarm","NonM_E",6.91666666666667,0,1,0,11.7833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",5.78333333333333,1,1,0,19.0333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",4.11666666666667,3,3,1,12.4666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Queens","6","EMS-911","Initial Alarm","First Alarm","M_E",4.83333333333333,1,0,0,3.61666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",6.28333333333333,5,2,1,19.05,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","8","EMS-911","Initial Alarm","First Alarm","M_E",4.26666666666667,1,0,0,10.7333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",4.53333333333333,2,1,1,13.2166666666667,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","14","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.76666666666667,1,1,1,14.35,"Weekday","TRUE","Afternoon","FALSE"
"Queens","7","PHONE","Initial Alarm","First Alarm","NonM_E",5.93333333333333,2,2,1,18.05,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",7.96666666666667,1,0,0,6.15,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","PHONE","Others","NonFirst Alarm","S_F",1.36666666666667,6,6,7,310.383333333333,"Weekday","TRUE","Afternoon","FALSE"
"Queens","7","EMS-911","Initial Alarm","First Alarm","M_E",5.73333333333333,1,0,0,3.68333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Queens","14","EMS","Initial Alarm","First Alarm","M_E",11.1,1,0,0,2.28333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Queens","6","EMS","Initial Alarm","First Alarm","M_E",6.7,1,0,0,14.7166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","M_E",6.36666666666667,1,0,0,44.9666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","EMS-911","Initial Alarm","First Alarm","M_E",1.53333333333333,1,0,0,2.56666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",3.03333333333333,2,2,1,5.56666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",8.55,0,1,0,9.41666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Queens","7","CLASS-3","Initial Alarm","First Alarm","NonM_E",9.31666666666667,2,1,1,11.4166666666667,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","13","CLASS-3","Initial Alarm","First Alarm","NonM_E",9.25,1,1,0,40.1,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",4.06666666666667,1,0,0,4.76666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",6.96666666666667,0,1,0,12.2,"Weekday","TRUE","Afternoon","TRUE"
"Queens","14","PHONE","Initial Alarm","First Alarm","NonM_E",3.96666666666667,1,0,0,9.53333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",6.63333333333333,0,1,0,4.96666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Queens","6","EMS-911","Initial Alarm","First Alarm","M_E",5.55,1,0,0,15.8166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","16","PHONE","Initial Alarm","First Alarm","NonM_E",9.45,0,1,0,8.01666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","11","PHONE","Initial Alarm","First Alarm","NonM_E",4.1,1,1,0,7.35,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","15","EMS","Initial Alarm","First Alarm","M_E",11.2666666666667,1,0,0,15.2333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Queens","3","PHONE","Initial Alarm","First Alarm","NonS_F",5.48333333333333,1,1,0,50.2333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Staten Island","11","Others","Initial Alarm","First Alarm","NonM_E",5.56666666666667,0,1,0,8.15,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",5.03333333333333,1,1,0,7.25,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","12","EMS","Initial Alarm","First Alarm","M_E",3.25,1,0,0,17.0833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","EMS","DEFAULT RECORD","First Alarm","M_MFAs",4.65,1,0,1,4.76666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","14","EMS","DEFAULT RECORD","First Alarm","M_MFAs",10.1333333333333,1,0,0,7.58333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Queens","5","EMS","Initial Alarm","First Alarm","M_E",3.93333333333333,1,0,0,36.45,"Weekday","TRUE","Afternoon","TRUE"
"Queens","6","PHONE","Initial Alarm","First Alarm","NonM_E",2.36666666666667,1,0,0,13.4666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",6.4,0,1,0,10.4,"Weekday","TRUE","Afternoon","TRUE"
"Staten Island","11","EMS","Initial Alarm","First Alarm","M_E",11.7333333333333,1,0,0,12.3,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","EMS","Initial Alarm","First Alarm","M_E",5.01666666666667,1,0,0,6.03333333333333,"Weekday","FALSE","Evening","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",4.5,0,1,0,35.8333333333333,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","8","EMS-911","Initial Alarm","First Alarm","M_E",4.05,1,0,0,21.9,"Weekday","FALSE","Evening","TRUE"
"Staten Island","11","EMS","Initial Alarm","First Alarm","M_E",5.53333333333333,1,0,0,7.7,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","8","EMS","DEFAULT RECORD","First Alarm","M_E",5.3,1,0,0,0.1,"Weekday","FALSE","Evening","TRUE"
"Staten Island","11","PHONE","Initial Alarm","First Alarm","NonM_E",6.96666666666667,1,2,2,5.48333333333333,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","9","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.75,1,1,1,4.7,"Weekday","FALSE","Evening","FALSE"
"Queens","6","PHONE","Initial Alarm","First Alarm","NonM_E",4.28333333333333,2,1,1,7.35,"Weekday","FALSE","Evening","FALSE"
"Queens","3","EMS","Initial Alarm","First Alarm","M_E",5.88333333333333,1,0,0,42.45,"Weekday","FALSE","Evening","TRUE"
"Manhattan","12","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.9,4,2,1,10.6666666666667,"Weekday","FALSE","Evening","FALSE"
"Queens","5","EMS-911","Initial Alarm","First Alarm","M_E",8.28333333333333,1,0,0,18.5,"Weekday","FALSE","Evening","TRUE"
"Queens","5","EMS","DEFAULT RECORD","First Alarm","M_E",4.28333333333333,1,0,0,3.3,"Weekday","FALSE","Evening","TRUE"
"Queens","6","EMS-911","Initial Alarm","First Alarm","M_E",4.83333333333333,1,0,0,11.25,"Weekday","FALSE","Evening","TRUE"
"Queens","5","EMS","Initial Alarm","First Alarm","M_E",5.53333333333333,1,0,0,13.6833333333333,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.46666666666667,3,2,1,12.9333333333333,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",3.01666666666667,2,2,1,14.3833333333333,"Weekday","FALSE","Evening","FALSE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",6.2,0,1,0,8.5,"Weekday","FALSE","Evening","TRUE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",7.26666666666667,1,1,0,50.6833333333333,"Weekday","FALSE","Evening","FALSE"
"Queens","6","EMS-911","Initial Alarm","First Alarm","M_E",4.91666666666667,1,0,0,16.9333333333333,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","10","CLASS-3","Initial Alarm","First Alarm","S_F",4.35,1,1,1,9.31666666666667,"Weekday","FALSE","Evening","FALSE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",7.2,0,1,0,15.5333333333333,"Weekday","FALSE","Evening","TRUE"
"Staten Island","11","EMS","Initial Alarm","First Alarm","M_E",4.83333333333333,1,0,0,66.2333333333333,"Weekday","FALSE","Evening","TRUE"
"Queens","7","PHONE","Others","NonFirst Alarm","S_F",4.58333333333333,4,3,8,95.1666666666667,"Weekday","FALSE","Evening","FALSE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",3.9,0,1,0,2.4,"Weekday","FALSE","Evening","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",4.41666666666667,1,1,0,9.83333333333333,"Weekday","FALSE","Evening","FALSE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",5.21666666666667,2,1,1,14.0166666666667,"Weekday","FALSE","Evening","FALSE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",6.21666666666667,2,1,1,15.85,"Weekday","FALSE","Evening","FALSE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",5.4,2,1,0,4.4,"Weekday","FALSE","Evening","FALSE"
"Bronx","14","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",4.56666666666667,1,0,0,0.933333333333333,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","10","PHONE","Initial Alarm","First Alarm","NonM_E",10.65,0,1,0,13.1833333333333,"Weekday","FALSE","Evening","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",8.13333333333333,0,1,0,9.58333333333333,"Weekday","FALSE","Evening","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",7.03333333333333,0,1,0,4.1,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",3.08333333333333,3,2,1,8,"Weekday","FALSE","Evening","FALSE"
"Bronx","14","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",3.83333333333333,1,0,0,0.783333333333333,"Weekday","FALSE","Evening","TRUE"
"Manhattan","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.65,1,1,1,25.4833333333333,"Weekday","FALSE","Evening","FALSE"
"Queens","5","EMS-911","Initial Alarm","First Alarm","M_E",2.43333333333333,1,0,0,13.6833333333333,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",2.96666666666667,2,2,1,18.2666666666667,"Weekday","FALSE","Evening","FALSE"
"Staten Island","11","EMS","Initial Alarm","First Alarm","M_E",4.6,1,0,0,6.91666666666667,"Weekday","FALSE","Evening","TRUE"
"Queens","7","PHONE","Initial Alarm","First Alarm","NonM_E",5.11666666666667,1,1,0,14.7166666666667,"Weekday","FALSE","Evening","FALSE"
"Staten Island","11","EMS","Initial Alarm","First Alarm","M_E",3.86666666666667,1,0,0,8.9,"Weekday","FALSE","Evening","TRUE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",4.33333333333333,3,2,1,15.0333333333333,"Weekday","FALSE","Evening","FALSE"
"Bronx","15","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.8,3,2,1,18.55,"Weekday","FALSE","Evening","FALSE"
"Queens","6","EMS-911","Initial Alarm","First Alarm","M_E",4.23333333333333,1,0,0,23.1333333333333,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","10","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",5.63333333333333,1,0,0,2.36666666666667,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",5.16666666666667,0,1,0,6.56666666666667,"Weekday","FALSE","Evening","TRUE"
"Manhattan","13","EMS","Initial Alarm","First Alarm","M_E",5.5,1,0,0,88.0666666666667,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",7.66666666666667,0,1,0,2.96666666666667,"Weekday","FALSE","Evening","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",6.13333333333333,0,1,0,13.8,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",3.31666666666667,2,1,1,8.15,"Weekday","FALSE","Evening","FALSE"
"Bronx","14","EMS","Initial Alarm","First Alarm","M_E",5.98333333333333,1,0,0,43.7333333333333,"Weekday","FALSE","Evening","TRUE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",6.68333333333333,0,1,0,19.2,"Weekday","FALSE","Evening","TRUE"
"Manhattan","10","EMS-911","DEFAULT RECORD","First Alarm","M_E",7.65,1,0,0,0.966666666666667,"Weekday","FALSE","Evening","TRUE"
"Queens","7","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.73333333333333,1,1,1,31.4,"Weekday","FALSE","Evening","FALSE"
"Bronx","15","EMS-911","Initial Alarm","First Alarm","NonM_E",3.53333333333333,1,1,0,15.0166666666667,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","10","PHONE","Initial Alarm","First Alarm","NonM_E",4.06666666666667,0,1,0,19,"Weekday","FALSE","Evening","TRUE"
"Manhattan","13","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",10.5,0,1,0,8.65,"Weekday","FALSE","Evening","TRUE"
"Staten Island","11","PHONE","Initial Alarm","First Alarm","NonM_E",3.18333333333333,3,2,1,16.2333333333333,"Weekday","FALSE","Evening","FALSE"
"Queens","7","Others","Initial Alarm","First Alarm","NonM_E",1.53333333333333,0,1,3,53.7,"Weekday","FALSE","Evening","FALSE"
"Staten Island","11","EMS","Initial Alarm","First Alarm","M_E",4.3,1,0,0,15.1,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","7","CLASS-3","Initial Alarm","First Alarm","S_F",2.93333333333333,1,1,1,7.46666666666667,"Weekday","FALSE","Evening","FALSE"
"Manhattan","13","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",5.68333333333333,1,2,0,4.08333333333333,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","7","EMS-911","Initial Alarm","First Alarm","M_E",4.7,1,0,0,4.4,"Weekday","FALSE","Evening","TRUE"
"Manhattan","12","CLASS-3","Initial Alarm","First Alarm","NonM_E",3.71666666666667,1,1,1,16.9333333333333,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","7","CLASS-3","Initial Alarm","First Alarm","NonM_E",3.23333333333333,3,2,1,4.85,"Weekday","FALSE","Evening","FALSE"
"Bronx","15","CLASS-3","Initial Alarm","First Alarm","NonM_E",6.01666666666667,1,1,0,7.61666666666667,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","10","EMS","Initial Alarm","First Alarm","M_E",3.21666666666667,1,0,0,7.73333333333333,"Weekday","FALSE","Evening","TRUE"
"Bronx","15","EMS","Initial Alarm","First Alarm","M_E",5.11666666666667,1,0,0,15.7166666666667,"Weekday","FALSE","Evening","TRUE"
"Manhattan","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.06666666666667,1,1,1,12.5833333333333,"Weekday","FALSE","Evening","FALSE"
"Manhattan","12","EMS","DEFAULT RECORD","First Alarm","M_E",7.55,1,0,0,4.03333333333333,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","11","Others","Initial Alarm","First Alarm","NonM_E",3.86666666666667,1,1,2,20.8333333333333,"Weekday","FALSE","Evening","FALSE"
"Queens","3","EMS","DEFAULT RECORD","First Alarm","M_E",3.38333333333333,1,0,0,11.7833333333333,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",3.35,2,2,1,9.13333333333333,"Weekday","FALSE","Evening","FALSE"
"Staten Island","11","EMS","Initial Alarm","First Alarm","M_E",4.13333333333333,1,0,0,6.51666666666667,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","7","EMS","DEFAULT RECORD","First Alarm","M_E",6.93333333333333,1,0,0,3.13333333333333,"Weekday","FALSE","Evening","TRUE"
